"blue","black"
-1.81004275143607,6.60943079768531
1.11455025103782,6.21205245876104
0.0150796229345383,7.81518235419384
-2.54451171551929,6.50058379225976
1.41031611613047,4.03833863055835
-1.14009949720719,3.66050000974026
1.41100094007514,6.18673497295603
-1.49637376151943,3.79433442160122
-0.497623866106201,5.70129785698095
-0.486686828193002,7.23708312087306
-1.29158902972036,4.64723708835866
-0.346293068149772,6.30182249226016
-0.474770909840712,5.59347528978894
-0.409644139333253,6.10836072586884
-0.715299208253164,4.84884702789851
-1.64905539218738,3.51249987101828
1.57794637986749,7.34647841980115
-0.386240421576317,4.67904184696299
-1.02580949248002,7.43507980549909
0.371743301879532,5.61343923381012
-0.311115517675223,4.50931712270685
1.00895620584574,4.8745218735023
0.538937210222957,5.79772251813038
0.960597772326666,5.47236898321252
-0.31494465551538,5.35679579769321
-0.356879141501446,6.09470338750821
1.11260439296901,5.19158861379755
-0.134474934261143,4.53899636969756
0.246256431139215,5.23472943660259
-0.356333484591286,6.16929357730175
-0.45442123657062,7.06813550744561
0.29572457509291,5.53447036446105
-0.77453799297451,5.71430492199646
-0.304300131922123,5.90639211394868
-1.64181939122745,6.18195248137302
-0.830839947928094,7.28257638222206
-0.259449024330745,5.0603987097889
-0.0941902522690625,6.0004292274048
-1.21143544149488,6.8194722564098
0.134316651644985,5.04667989364254
1.93897481475,5.24316885310107
0.626869002068679,4.68104936390351
-0.0976291838228223,7.33600250259418
-0.800716151425291,4.54170734956694
-0.901098433058819,3.95578279680147
0.0254261837210617,5.70996242159119
-0.339228109553497,8.00593128126808
0.885466499980283,4.45492135799212
0.407005554162124,5.66114864036652
-0.4811946477482,5.78365905182596
-1.55618099994789,4.90724550642503
-1.19878147212233,4.96238438781753
0.322210835809259,5.04156526183639
0.0754419558110334,6.3572144390921
-0.0285435685068525,7.13348980168273
0.49054970285442,5.77424551922708
0.00379532125531262,5.21069296327965
1.33326995503089,6.24906254261057
-0.0762920141142565,4.3874931730398
0.90761030080107,5.11956976985197
-0.488481825297343,5.91845027075242
-0.988164750349069,6.69690852043473
-0.0806199896378447,7.04094593104363
0.280800861177571,7.15710491375702
-0.791301480637445,4.26267984061827
0.140820134815778,5.47090854903562
-1.4021323971556,7.87654972441366
0.0767898726216159,5.10650433855289
-0.0413625050941846,6.99319807923123
-1.9421337518716,6.47200738521426
-0.97825729947717,4.7405394849144
-0.306881789774978,5.44541586534429
0.0133047489482763,5.82433259726073
-0.554443446907037,6.06534044319564
-0.0172093274342198,7.09428930120221
-0.736112961326476,5.49395215824178
0.645572829654859,6.47559590331575
1.16489698579843,6.30229252972071
-0.399636491187524,6.32215757249523
0.607009549131141,5.34556563529869
0.0926378394932252,4.04872008228116
-0.709850069540405,4.12217842813124
-1.18689384754036,4.96874241452028
-1.40761871005257,5.90259915616318
1.14136365173294,4.79531783131661
0.37198009641589,5.71813748709729
0.202483248682025,6.32189698348649
-0.697101716937772,4.10531575020607
-2.66330051304242,5.77886816222086
-1.46653938360372,6.18783635251809
-0.540441504359893,4.85360767812425
0.445919928703118,5.10441896447135
0.503036445558425,3.82167335898903
0.806025425100873,4.44726682645393
-1.55686841132642,5.69068686418131
2.01599346350193,4.77537446834288
1.15966110868193,7.19014706023298
0.928817585115214,6.78101284498087
1.53246807247606,5.67899168923256
0.721652606263617,5.53995805250275
