"blue","black"
1.05127974535169,3.57619127956254
-0.8935398322821,2.85401618000257
0.468931762484065,4.34066996166755
-0.017009924968256,3.47005492041141
0.920506762996716,2.33589577993515
-0.0751036340321858,4.35696107871747
0.948507407736624,2.31720605217458
-1.29813566949314,2.79993308019087
1.60525923308666,3.17554343071782
-0.0327619608874461,2.64921024143282
0.856067663851646,3.72580439884894
-1.03571746027005,3.67209209211972
0.951695223755992,0.842384828855685
3.46681114056481,4.24740005192964
0.29821549151761,3.52894131841138
0.519112256955834,1.63914850996985
-1.14455810354751,4.61319600392317
-0.277138601991358,4.50340409659963
-0.103304778689808,1.90880910873561
1.72064100247543,4.13972046833634
1.08010208092487,4.08079315790873
2.5478486202236,3.42946817808986
0.999840285533983,5.35751365130364
1.61407321549724,3.29877085814368
1.43845977227889,2.62630742751851
-0.150760008678375,3.19271636078478
-0.755666009998537,6.55904660053148
1.51679110441004,2.7325357256654
-0.225403274892164,2.80884804145733
1.03693978145432,3.04842518179011
0.833715964516771,3.89733209185681
0.865185600552859,3.31193751709755
-0.845149528815783,3.03749046268624
0.200801250567715,3.76016918085832
2.78749664517869,2.5887448198596
1.15716456413592,4.22440491143918
0.969991044166594,2.94949927925048
0.634430205232756,2.49836570484814
-0.82015695557161,2.4713751661644
1.32836378993625,5.4379205914343
1.21928523957808,2.22540633980024
0.0665591367694632,3.45077149491343
0.617629734253452,4.95592951150255
0.99058159412861,3.13473074246652
1.08242986531815,3.52434657604526
0.364841537012076,2.86250711298719
0.439316198475427,4.23627497348682
-0.18851840464292,3.02943148942152
0.270858011738109,5.21609500851007
1.1731509875763,3.47126813271265
0.530613432298133,3.41720365695165
-0.960572828313332,3.23904470048349
-0.617670783476202,2.49009375393741
-1.43279443032904,4.09795691615835
2.74770768540739,3.63540352446267
0.262740494996567,2.9802204723351
-1.40595662249858,3.81519093506369
0.0734885979412493,4.19022776878224
1.73323529943554,3.80822823578299
0.0583159110025277,3.61643182895073
0.539440706190099,4.51174976238888
1.31130854837663,4.98170508050846
-0.300662681614723,4.56450057961091
-0.513826200255479,3.85434043687875
1.19559078584865,3.03241624905584
-0.585128700057466,4.24839784158183
-0.346266390888555,2.03240529351938
1.44412814399633,2.34352016576119
2.17327687477036,3.33746681325094
-0.490094182802058,3.76838941821143
0.963022511819984,2.81274435339243
-0.056981427328351,3.09100012918549
0.0262494302928372,2.2984750275713
1.04870788432973,2.97698274363286
1.10303403955809,2.79224527964187
-0.156419283641701,1.79727672932467
0.199246856908603,3.33263280104481
0.981743345881335,3.05552281546181
0.254428648587931,4.19425873073667
-0.465154809542135,4.20321831670349
-0.533910578198664,1.75679696797464
3.02590088008905,4.29324875021247
1.64664970868484,3.2975325878455
-0.127912389942314,3.98198910141362
0.446740322321626,1.37370791242551
0.358990854460779,3.95807484959364
-0.723613914309227,2.58379911060645
-1.13903644707445,3.49121639243109
0.486271130176643,2.65373467394033
1.04940337146593,4.36850883544431
1.00110560684459,4.34496858325566
1.06960920617787,4.69060481101935
-0.0729906339286872,4.4299398037842
1.30525089014633,3.48473594976553
0.796830422810003,4.34683830610689
0.872078651327811,3.15562039732189
1.96067485086651,2.76209353654214
-0.146901490105842,4.86801250522514
0.0464176914027759,4.03910647915037
1.19782434850436,1.47811250333432
