"green","yellow"
-0.0601660107094256,2.61984723447766
0.393059002347656,1.531657915788
0.618800950852868,3.7644458451468
1.81178136253326,2.1967407411112
0.428622121317687,3.17729187220426
2.32134339978159,3.75746233689188
0.820165097480703,4.00376796502688
1.12499850675226,2.75766700964048
1.40693848365532,4.58620746226596
1.10716580550345,5.7098770357906
1.5548718375389,2.5842993169049
2.77534531572217,3.19656804475878
1.86408811652103,4.09370481203711
0.37919684040185,1.83582452016553
2.20007643128305,2.26321166316061
-0.0709911764757634,2.56401940132249
0.824806273682397,2.75900326015731
1.0647965215366,3.22029274704849
-0.854360810860485,2.91856307998617
-0.856617692065605,3.16104360170705
2.03925916025288,1.08527230312413
0.0231389806161845,3.08500224495895
-0.145511357604153,0.759634151328171
-1.76729318689548,4.27804427813253
-0.53568336407579,1.50458975570758
1.51533464392476,2.39774077792931
1.32690194074101,3.75752857054659
2.27139429531189,2.45621054146345
-0.0491519638162913,5.20737734191912
1.01729206367984,1.61456301985119
0.218616645445381,0.362858465544824
2.33294490173803,3.78532731927127
1.33074384777472,2.13974698746329
0.675517308081357,4.30330739130358
-1.64401013517178,1.37658790397923
1.18827248765442,3.47613561819364
1.70829070705598,3.89652382387187
-0.719335569158699,3.74890692386837
2.99388417305114,4.11768636094193
2.50555308059904,1.35898297664741
1.04789989259594,3.58961814212962
0.229005329931228,1.87413954093735
-0.0531424951627427,4.04679912133846
-0.492719238029308,1.86875227344382
0.736870271086,3.6958128197101
1.41877840601183,4.87078256240812
0.959783180695558,2.13052101360411
-0.548237464287028,1.88837921436499
1.3271540543809,2.99078944535727
1.25263609396057,2.04340455648601
1.26300719069408,3.09932902115647
1.35298469549791,1.62187735073886
1.77424136026018,3.77878957267329
1.5795014987645,2.78276645527825
-0.174700813535169,3.76972645280674
1.32499418026781,3.29893061843126
0.193095571685615,2.13357989659822
0.912752876220725,1.79330011170476
0.18644712487547,2.95076749932828
1.00945773662836,2.23183976985441
-0.455093353157588,4.1593511725947
0.589773044705117,2.4364864211132
1.76620378109789,4.29103867583295
0.489675050909044,2.71055441800861
0.56981904487094,2.34682915603073
-0.105048332473637,3.05609563774504
1.35889560424802,3.00730051322151
1.28227288924777,1.30876667375606
0.336073658505887,3.95714438181987
0.68838412325553,3.89720304880505
-0.175126712180807,3.89430170300511
0.541540429782781,2.28542553367396
1.99547112599526,3.21436895905575
-0.29758513129766,2.59315262949988
-0.37736851333792,2.92403604582275
1.62606006153815,2.18806794832232
0.973086173826079,3.56096068812497
1.89067837776014,2.79211096186952
0.168004654498123,2.39221232798665
-0.814713908912984,4.89391336555663
1.88141706986271,2.03889266525387
0.171680406748419,2.74809199266069
2.77257970626868,2.6415865472921
-0.0748018851441805,4.49952155123795
1.16931947907851,1.4544329341778
0.737202385058716,2.41513696844607
0.771919396656522,3.49039832445304
0.830218316899724,3.83295130573402
0.347967107868717,4.47997609367741
0.829353960284266,1.28923834724007
2.70943799937302,1.10017877405949
1.38751640558732,2.64076433371682
-1.47847729327224,2.71623964253869
-0.0501027239497889,2.58376466040338
2.69652505146659,2.47704013966304
0.176127319222385,4.70527369825173
0.67885730207326,3.92791966957017
2.71902571000376,3.73697122428045
0.662390417661691,3.42747690134369
1.20075831571667,0.564416806122939
