"green","yellow"
1.68733224809443,3.05342694348843
1.99099209077023,2.73709293159155
1.00132760127818,3.3184630400822
0.404094967741223,2.82929530366458
0.486315926275837,3.51646397504447
0.114315975049099,0.797104691116318
-0.743506787951004,3.60328296399564
1.54484654152701,5.0664627440471
2.37593391240925,3.53045968113675
0.346624900519542,5.26494217339674
1.7180275371737,3.56027152977403
0.876363076598946,3.38030143965637
0.760716661106794,3.46229431509379
2.79172511182234,4.75565173828431
0.132426949547611,5.96539788124651
-0.945731099769376,4.93125615504142
0.772778554637972,4.72391996996754
-1.06517817262244,4.02939365066908
1.11357054695693,2.52650686260626
0.625431186771445,5.81550507908242
-1.1475981596578,2.27048970605144
2.45018868138242,4.16402143696993
0.508236778745527,1.85221218637934
0.42334956192798,3.9339652733702
2.08729293657761,3.36661545956524
1.87313924135927,3.54906164525109
-1.31535360094741,2.59067622725743
0.742695625703575,3.26731777768274
-1.63238706225629,3.36311408727238
0.693652803150993,5.20639058516874
0.727025281786599,3.47448790478869
0.993110713101879,2.12076448872556
1.81136045202571,3.62992633870788
0.191375904493413,5.14908319423802
-0.170515021500802,3.78555478385496
0.74758580410099,3.62530712527742
-0.832906979454854,2.61121805250945
-0.727758415332998,4.01452469257832
1.17173722572381,3.85898978009333
-0.799632343354085,2.95465747723122
-0.244723469904176,3.79429600891653
0.477696340394105,3.70856000347718
-0.147605986215143,2.29497309905074
0.273901225252299,2.57385012867661
0.239212298621444,1.9301354245198
-0.266605694423204,4.47786097709466
0.9695865286169,4.45986110912577
1.75141389856842,2.48780065300128
2.28960804661214,3.56311853382496
1.67514963063871,1.32535290757554
0.776900427843468,4.62547594628718
-0.451000896088706,3.08049617531278
-0.117511423822081,4.20669125537769
0.916065831778278,3.74668229758047
2.31931919998817,3.12293662544639
0.971985735180294,3.17687731663742
-0.385498539348981,4.17792279520526
-0.289630392680966,4.78834705214285
3.3819346167448,3.68804584559447
0.661307303106797,2.97522732237983
0.936037540633909,3.0594023645167
0.748141629328838,3.2226311288678
-0.0247133647316478,3.27245784086093
-0.019707196837762,1.71033892145341
1.38971153637611,4.52974943969014
1.16552740984828,3.71085358278265
1.30960930326738,4.03548119336322
0.158603454672601,4.26466671957807
1.17356585881596,1.67244238709689
-0.0649787940089874,3.75047384110883
0.603917435568943,2.51535175175106
-0.747544025165801,2.87926865261423
1.44963700816344,2.59404842175041
-0.115091359567176,2.44299906222388
1.85227598417645,2.20289486513073
0.14437033808972,3.42396573292824
1.36485174063454,2.52143418085947
0.10823716724532,2.48941018914388
0.203612276959006,3.73003156810454
1.53886469679087,2.12772502476795
2.22046405948025,3.20261600071611
0.559592139886631,3.73657758188298
1.45531355144392,2.40786054280499
1.01856888838766,5.3725857809369
-0.121653487337533,5.30434316183567
0.161833634565159,4.37246933773405
-0.0716935655375505,2.62411678049125
1.30473774629609,3.062848803639
0.907504133281991,4.08618784628879
1.05409541838932,3.89103409300749
0.426522283948843,2.75662531313989
2.17046649325667,5.30009095803038
-0.44205224951687,3.95609377512511
-0.358918092266006,3.41708458447004
1.1381136692878,4.09235267490447
-0.591767145340052,5.09952371987468
1.78557721423618,4.60300455745672
-0.164466559035716,4.1755482668897
2.65359812106124,5.46974066143379
-0.445969405860804,4.47901172274299
