"green","yellow"
0.109907325212058,1.14483374459809
1.02164174334791,2.37461499567759
-0.268647939904505,1.96841189675852
-1.53407765255141,2.63748370471337
0.997551045845245,-0.404024195062266
0.276121188661059,1.49726899229272
2.35409572836929,2.23218968969734
1.42596439773502,1.68113882297027
2.23889594197519,2.2761498404816
0.695487447694413,2.09726697654545
-0.372611902040317,3.22606421797132
1.12141398433869,0.281012610994191
2.02919859242369,3.0939379406592
3.83001743642987,0.426076017511149
1.18117286206431,0.527423894068323
-0.770562941887889,0.69956385673619
0.793403015684327,3.92881663630084
0.99236851464257,1.40751570683857
0.570180747312002,1.73184409663605
1.53268921207701,2.03285198799409
1.92711213227897,3.78068476269645
1.17288248739481,4.2793312398964
0.168741080993796,1.9784814406757
0.698115796662775,1.0785454571171
1.13852085102461,2.14301319406086
1.5900328133005,1.74924755831528
1.12798695687291,0.639908797507488
0.96273721308723,1.97550796503409
0.974320607054534,0.637054584444322
0.282429877332189,2.06522542976144
0.195352080121295,2.37900145876924
-0.019053280296677,3.05636256231959
0.619595293669064,1.38604221583646
-0.148479939797957,2.92937586363101
1.56684332648077,3.38129706193947
1.14798045073324,2.792497942656
2.43219106492695,0.801572747398051
0.505117126056251,1.60768414270631
1.02499347226739,0.5913057854445
-0.0911942228673575,3.25811669602338
0.343960739100855,2.11446748246857
1.36270806396836,0.887718524387313
0.527059930295808,2.53945001232921
0.628889858732811,1.4027049569666
1.08477699380454,1.49121749781002
1.65417816307636,3.2290322725142
2.3988752741137,0.535552552334723
0.710316548950169,0.617866067095336
-0.571730675334904,1.949977855266
1.20340467342371,2.31332282589654
3.17615492829239,1.97739732603633
0.848783991929531,3.73187407685078
3.19115730815446,2.69595871326325
-0.71934942956103,1.62647397893715
1.52970591044459,2.38965441257631
2.92823264940504,2.19697573407511
0.228668155619767,2.02426546524954
1.63149555688014,0.0995597261286534
0.439020178754258,0.300420361144458
2.42255306323078,0.598868113992791
0.673788089775995,1.56668452507821
-0.0127841287125203,3.76638653502647
1.00004416392847,3.04439449108634
1.25509237389876,1.82604722069032
1.48922827763361,2.41893235584784
-0.221631487765173,2.65052731534131
2.57785905522642,1.89847404457845
0.0850094750490207,1.86605439301065
1.60593999645324,0.781669871876995
0.681977992503484,1.07162314769225
0.8356588352556,0.688649306877585
2.41839010075066,3.44035723756056
1.03004462949293,2.80543831759066
2.3170880727729,1.33774148150284
-0.376064806234519,0.567615144649934
-0.345236508264627,1.58107899450076
-0.301253724032288,2.34394571192993
0.242690062118001,2.33220250358326
0.677701509577927,1.02223461164863
1.36637961465133,2.91092832738132
1.89187634815851,2.27275389557651
0.56168343084831,2.4444866650996
1.24521267050427,3.76737558202565
0.889895195687529,1.30641752226656
-0.0456220119264219,0.866978759873288
-1.27985398406025,1.51073133224414
2.72039627410909,2.19284043121784
1.55293253146338,1.79434224135163
0.73938128082713,1.12763788538669
1.66150173690942,1.24992146795057
2.01907331145708,2.79718551305827
2.90230663895569,0.695594449542633
0.762161737901421,3.30319765241248
1.05705799333565,1.91202869318663
4.19799761754888,2.25663961406732
0.472313171054158,1.35483569013661
0.059097011686071,1.57532820219679
3.11568909281163,3.35470986781574
1.04210651061465,1.33026569641416
3.29088938403177,1.68831549590907
